
RK34 Adaptation Method: 
time:     V1:        V2:     
0.0000000777   0.1965497982   0.1596824668   
0.0000000777   0.1958457791   0.1593112719   
0.0000000778   0.1951448849   0.1589401972   
0.0000000778   0.1944470972   0.1585692516   
0.0000000778   0.1937523978   0.1581984436   
0.0000000778   0.1930607683   0.1578277816   
0.0000000779   0.1923721907   0.1574572739   
0.0000000779   0.1916866472   0.1570869289   
0.0000000779   0.1910041199   0.1567167546   
0.0000000780   0.1903245912   0.1563467591   
0.0000000780   0.1896480436   0.1559769503   
0.0000000780   0.1889744596   0.1556073361   
0.0000000781   0.1883038220   0.1552379241   
0.0000000781   0.1876361137   0.1548687221   
0.0000000781   0.1869713176   0.1544997375   
0.0000000781   0.1863094169   0.1541309778   
0.0000000782   0.1856503948   0.1537624503   
0.0000000782   0.1849942347   0.1533941623   
0.0000000782   0.1843409200   0.1530261210   
0.0000000783   0.1836904344   0.1526583333   
0.0000000783   0.1830427615   0.1522908064   
0.0000000783   0.1823978852   0.1519235470   
0.0000000784   0.1817557895   0.1515565619   
0.0000000784   0.1811164585   0.1511898579   
0.0000000784   0.1804798763   0.1508234416   
0.0000000784   0.1798460272   0.1504573195   
0.0000000785   0.1792148957   0.1500914980   
0.0000000785   0.1785864664   0.1497259835   
0.0000000785   0.1779607237   0.1493607823   
0.0000000786   0.1773376526   0.1489959005   
0.0000000786   0.1767172379   0.1486313443   
0.0000000786   0.1760994645   0.1482671196   
0.0000000787   0.1754843176   0.1479032324   
0.0000000787   0.1748717824   0.1475396886   
0.0000000787   0.1742618441   0.1471764940   
0.0000000787   0.1736544881   0.1468136542   
0.0000000788   0.1730497000   0.1464511749   
0.0000000788   0.1724474654   0.1460890616   
0.0000000788   0.1718477700   0.1457273197   
0.0000000789   0.1712505996   0.1453659548   
0.0000000789   0.1706559402   0.1450049720   
0.0000000789   0.1700637777   0.1446443767   
0.0000000790   0.1694740984   0.1442841739   
0.0000000790   0.1688868884   0.1439243689   
0.0000000790   0.1683021340   0.1435649666   
0.0000000791   0.1677198217   0.1432059720   
0.0000000791   0.1671399380   0.1428473899   
0.0000000791   0.1665624694   0.1424892252   
0.0000000791   0.1659874028   0.1421314826   
0.0000000792   0.1654147249   0.1417741668   
0.0000000792   0.1648444226   0.1414172824   
0.0000000792   0.1642764829   0.1410608339   
0.0000000793   0.1637108928   0.1407048258   
0.0000000793   0.1631476396   0.1403492626   
0.0000000793   0.1625867105   0.1399941485   
0.0000000794   0.1620280928   0.1396394878   
0.0000000794   0.1614717741   0.1392852848   
0.0000000794   0.1609177417   0.1389315436   
0.0000000794   0.1603659834   0.1385782683   
0.0000000795   0.1598164869   0.1382254629   
0.0000000795   0.1592692398   0.1378731313   
0.0000000795   0.1587242302   0.1375212776   
0.0000000796   0.1581814460   0.1371699055   
0.0000000796   0.1576408751   0.1368190188   
0.0000000796   0.1571025058   0.1364686212   
0.0000000797   0.1565663263   0.1361187165   
0.0000000797   0.1560323248   0.1357693082   
0.0000000797   0.1555004897   0.1354203998   
0.0000000797   0.1549708095   0.1350719949   
0.0000000798   0.1544432726   0.1347240970   
0.0000000798   0.1539178678   0.1343767094   
0.0000000798   0.1533945837   0.1340298354   
0.0000000799   0.1528734091   0.1336834783   
0.0000000799   0.1523543328   0.1333376413   
0.0000000799   0.1518373438   0.1329923277   
0.0000000800   0.1513224310   0.1326475405   
0.0000000800   0.1508095835   0.1323032828   
0.0000000800   0.1503172020   0.1319595744   
0.0000000800   0.1499066658   0.1316165797   
0.0000000801   0.1495886731   0.1312745547   
0.0000000801   0.1493626693   0.1309337717   
0.0000000801   0.1492281042   0.1305944995   
0.0000000802   0.1491844315   0.1302570038   
0.0000000802   0.1492311093   0.1299215469   
0.0000000802   0.1493675993   0.1295883881   
0.0000000803   0.1495933677   0.1292577834   
0.0000000803   0.1499078842   0.1289299857   
0.0000000803   0.1503106230   0.1286052447   
0.0000000804   0.1508010617   0.1282838070   
0.0000000804   0.1513786821   0.1279659164   
0.0000000804   0.1520429697   0.1276518133   
0.0000000804   0.1527934140   0.1273417354   
0.0000000805   0.1536295081   0.1270359172   
0.0000000805   0.1545507490   0.1267345906   
0.0000000805   0.1555566373   0.1264379842   
0.0000000806   0.1566466773   0.1261463241   
0.0000000806   0.1578203772   0.1258598331   
0.0000000806   0.1590772484   0.1255787317   
0.0000000807   0.1604168064   0.1253032371   
0.0000000807   0.1618385699   0.1250335641   
0.0000000807   0.1633420613   0.1247699247   
0.0000000807   0.1649268065   0.1245125280   
0.0000000808   0.1665923348   0.1242615806   
0.0000000808   0.1683381791   0.1240172864   
0.0000000808   0.1701638756   0.1237798466   
0.0000000809   0.1720689640   0.1235494598   
0.0000000809   0.1740529873   0.1233263223   
0.0000000809   0.1761154919   0.1231106273   
0.0000000810   0.1782560273   0.1229025660   
0.0000000810   0.1804741467   0.1227023268   
0.0000000810   0.1827561890   0.1225100871   
0.0000000810   0.1850373081   0.1223258793   
0.0000000811   0.1873041347   0.1221496350   
0.0000000811   0.1895567788   0.1219812633   
0.0000000811   0.1917953493   0.1218206741   
0.0000000812   0.1940199546   0.1216677782   
0.0000000812   0.1962307017   0.1215224874   
0.0000000812   0.1984276971   0.1213847143   
0.0000000813   0.2006110460   0.1212543721   
0.0000000813   0.2027808532   0.1211313753   
0.0000000813   0.2049372221   0.1210156388   
0.0000000813   0.2070802556   0.1209070785   
0.0000000814   0.2092100554   0.1208056111   
0.0000000814   0.2113267228   0.1207111542   
0.0000000814   0.2134303577   0.1206236261   
0.0000000815   0.2155210595   0.1205429459   
0.0000000815   0.2175989267   0.1204690335   
0.0000000815   0.2196640569   0.1204018095   
0.0000000816   0.2217165469   0.1203411954   
0.0000000816   0.2237564928   0.1202871134   
0.0000000816   0.2257839896   0.1202394866   
0.0000000816   0.2277991318   0.1201982385   
0.0000000817   0.2298020130   0.1201632936   
0.0000000817   0.2317927259   0.1201345773   
0.0000000817   0.2337713626   0.1201120152   
0.0000000818   0.2357380142   0.1200955343   
0.0000000818   0.2376927712   0.1200850617   
0.0000000818   0.2396357234   0.1200805255   
0.0000000819   0.2415669596   0.1200818546   
0.0000000819   0.2434865680   0.1200889784   
0.0000000819   0.2453946362   0.1201018271   
0.0000000820   0.2472912507   0.1201203314   
0.0000000820   0.2491764976   0.1201444230   
0.0000000820   0.2510504622   0.1201740341   
0.0000000820   0.2529132289   0.1202090974   
0.0000000821   0.2547648816   0.1202495465   
0.0000000821   0.2566055034   0.1202953156   
0.0000000821   0.2584351767   0.1203463394   
0.0000000822   0.2602539833   0.1204025535   
0.0000000822   0.2620620043   0.1204638939   
0.0000000822   0.2638593199   0.1205302974   
0.0000000823   0.2656460098   0.1206017012   
0.0000000823   0.2674221532   0.1206780433   
0.0000000823   0.2691878283   0.1207592624   
0.0000000823   0.2709431129   0.1208452975   
0.0000000824   0.2726880839   0.1209360885   
0.0000000824   0.2744228179   0.1210315757   
0.0000000824   0.2761473906   0.1211317001   
0.0000000825   0.2778618770   0.1212364032   
0.0000000825   0.2795663518   0.1213456271   
0.0000000825   0.2812608888   0.1214593146   
0.0000000826   0.2829455613   0.1215774088   
0.0000000826   0.2846204419   0.1216998536   
0.0000000826   0.2862856026   0.1218265934   
0.0000000826   0.2879411150   0.1219575730   
0.0000000827   0.2895870499   0.1220927381   
0.0000000827   0.2912234775   0.1222320345   
0.0000000827   0.2928504674   0.1223754089   
0.0000000828   0.2944680889   0.1225228082   
0.0000000828   0.2960764105   0.1226741802   
0.0000000828   0.2976755000   0.1228294730   
0.0000000829   0.2992654248   0.1229886351   
0.0000000829   0.3008462518   0.1231516158   
0.0000000829   0.3024180473   0.1233183648   
0.0000000829   0.3039808769   0.1234888321   
0.0000000830   0.3055348059   0.1236629685   
0.0000000830   0.3070798989   0.1238407250   
0.0000000830   0.3086162199   0.1240220535   
0.0000000831   0.3101438326   0.1242069059   
0.0000000831   0.3116628000   0.1243952350   
0.0000000831   0.3131731845   0.1245869937   
0.0000000832   0.3146750482   0.1247821357   
0.0000000832   0.3161684526   0.1249806149   
0.0000000832   0.3176534587   0.1251823859   
0.0000000833   0.3191301269   0.1253874035   
0.0000000833   0.3205985171   0.1255956233   
0.0000000833   0.3220586890   0.1258070009   
0.0000000833   0.3235107014   0.1260214927   
0.0000000834   0.3249546129   0.1262390555   
0.0000000834   0.3263904815   0.1264596464   
0.0000000834   0.3278183647   0.1266832229   
0.0000000835   0.3292383197   0.1269097432   
0.0000000835   0.3306504029   0.1271391656   
0.0000000835   0.3320546705   0.1273714491   
0.0000000836   0.3334511782   0.1276065529   
0.0000000836   0.3348399812   0.1278444367   
0.0000000836   0.3362211343   0.1280850606   
0.0000000836   0.3375946917   0.1283283851   
0.0000000837   0.3389607074   0.1285743712   
0.0000000837   0.3403192347   0.1288229801   
0.0000000837   0.3416703267   0.1290741736   
0.0000000838   0.3430140358   0.1293279137   
0.0000000838   0.3443504143   0.1295841630   
0.0000000838   0.3456795137   0.1298428842   
0.0000000839   0.3470013854   0.1301040407   
0.0000000839   0.3483160802   0.1303675960   
0.0000000839   0.3496236486   0.1306335142   
0.0000000839   0.3509241405   0.1309017595   
0.0000000840   0.3522176056   0.1311722967   
0.0000000840   0.3535040931   0.1314450909   
0.0000000840   0.3547836518   0.1317201076   
0.0000000841   0.3560563301   0.1319973125   
0.0000000841   0.3573221761   0.1322766717   
0.0000000841   0.3585812372   0.1325581519   
0.0000000842   0.3598335609   0.1328417197   
0.0000000842   0.3610791939   0.1331273424   
0.0000000842   0.3623181827   0.1334149875   
0.0000000842   0.3635505733   0.1337046230   
0.0000000843   0.3647764117   0.1339962168   
0.0000000843   0.3659957429   0.1342897376   
0.0000000843   0.3672086122   0.1345851543   
0.0000000844   0.3684150640   0.1348824359   
0.0000000844   0.3696151426   0.1351815520   
0.0000000844   0.3708088920   0.1354824724   
0.0000000845   0.3719963556   0.1357851671   
0.0000000845   0.3731775766   0.1360896066   
0.0000000845   0.3743525980   0.1363957617   
0.0000000846   0.3755214622   0.1367036034   
0.0000000846   0.3766842113   0.1370131030   
0.0000000846   0.3778408871   0.1373242321   
0.0000000846   0.3789915312   0.1376369628   
0.0000000847   0.3801361846   0.1379512672   
0.0000000847   0.3812748883   0.1382671178   
0.0000000847   0.3824076826   0.1385844876   
0.0000000848   0.3835346077   0.1389033494   
0.0000000848   0.3846557034   0.1392236768   
0.0000000848   0.3857710094   0.1395454434   
0.0000000849   0.3868805647   0.1398686232   
0.0000000849   0.3879844082   0.1401931902   
0.0000000849   0.3890825785   0.1405191191   
0.0000000849   0.3901751140   0.1408463846   
0.0000000850   0.3912620524   0.1411749616   
0.0000000850   0.3923434315   0.1415048256   
0.0000000850   0.3934192887   0.1418359519   
0.0000000851   0.3944896609   0.1421683165   
0.0000000851   0.3955545850   0.1425018954   
0.0000000851   0.3966140974   0.1428366649   
0.0000000852   0.3976682343   0.1431726015   
0.0000000852   0.3987170315   0.1435096822   
0.0000000852   0.3997605246   0.1438478839   
0.0000000852   0.4007987490   0.1441871839   
0.0000000853   0.4018317398   0.1445275599   
0.0000000853   0.4028595316   0.1448689897   
0.0000000853   0.4038821589   0.1452114511   
0.0000000854   0.4048996560   0.1455549226   
0.0000000854   0.4059120567   0.1458993826   
0.0000000854   0.4069193948   0.1462448098   
0.0000000855   0.4079217036   0.1465911833   
0.0000000855   0.4089190163   0.1469384822   
0.0000000855   0.4099113657   0.1472866859   
0.0000000855   0.4108987845   0.1476357740   
0.0000000856   0.4118813050   0.1479857265   
0.0000000856   0.4128589593   0.1483365234   
0.0000000856   0.4138317793   0.1486881449   
0.0000000857   0.4147997965   0.1490405717   
0.0000000857   0.4157630424   0.1493937843   
0.0000000857   0.4167215479   0.1497477638   
0.0000000858   0.4176753439   0.1501024913   
0.0000000858   0.4186244612   0.1504579481   
0.0000000858   0.4195689300   0.1508141158   
0.0000000859   0.4205087804   0.1511709761   
0.0000000859   0.4214440424   0.1515285109   
0.0000000859   0.4223747456   0.1518867026   
0.0000000859   0.4233009195   0.1522455332   
0.0000000860   0.4242225933   0.1526049855   
0.0000000860   0.4251397959   0.1529650422   
0.0000000860   0.4260525560   0.1533256861   
0.0000000861   0.4269609023   0.1536869005   
0.0000000861   0.4278648630   0.1540486685   
0.0000000861   0.4287644661   0.1544109737   
0.0000000862   0.4296597396   0.1547737997   
0.0000000862   0.4305507110   0.1551371305   
0.0000000862   0.4314374079   0.1555009500   
0.0000000862   0.4323198573   0.1558652425   
0.0000000863   0.4331980864   0.1562299923   
0.0000000863   0.4340721219   0.1565951840   
0.0000000863   0.4349419904   0.1569608023   
0.0000000864   0.4358077183   0.1573268323   
0.0000000864   0.4366693317   0.1576932588   
0.0000000864   0.4375268567   0.1580600672   
0.0000000865   0.4383803190   0.1584272430   
0.0000000865   0.4392297441   0.1587947716   
0.0000000865   0.4400751575   0.1591626388   
0.0000000865   0.4409165843   0.1595308306   
0.0000000866   0.4417540495   0.1598993330   
0.0000000866   0.4425875780   0.1602681322   
0.0000000866   0.4434171942   0.1606372146   
0.0000000867   0.4442429227   0.1610065668   
0.0000000867   0.4450647876   0.1613761754   
0.0000000867   0.4458828130   0.1617460273   
0.0000000868   0.4466970228   0.1621161094   
0.0000000868   0.4475074406   0.1624864091   
0.0000000868   0.4483140899   0.1628569134   
0.0000000868   0.4491169940   0.1632276099   
0.0000000869   0.4499161761   0.1635984862   
0.0000000869   0.4507116591   0.1639695300   
0.0000000869   0.4515034658   0.1643407292   
0.0000000870   0.4522916188   0.1647120717   
0.0000000870   0.4530761406   0.1650835458   
0.0000000870   0.4538570534   0.1654551398   
0.0000000871   0.4546343793   0.1658268421   
0.0000000871   0.4554081402   0.1661986412   
0.0000000871   0.4561783580   0.1665705258   
0.0000000872   0.4569450541   0.1669424849   
0.0000000872   0.4577082501   0.1673145073   
0.0000000872   0.4584679671   0.1676865822   
0.0000000872   0.4592242264   0.1680586988   
0.0000000873   0.4599770489   0.1684308464   
0.0000000873   0.4607264553   0.1688030147   
0.0000000873   0.4614724663   0.1691751930   
0.0000000874   0.4622151024   0.1695473713   
0.0000000874   0.4629543839   0.1699195393   
0.0000000874   0.4636903310   0.1702916871   
0.0000000875   0.4644229637   0.1706638047   
0.0000000875   0.4651523018   0.1710358823   
0.0000000875   0.4658783652   0.1714079104   
0.0000000875   0.4666011733   0.1717798793   
0.0000000876   0.4673207456   0.1721517797   
0.0000000876   0.4680371014   0.1725236022   
0.0000000876   0.4687502598   0.1728953377   
0.0000000877   0.4694602399   0.1732669770   
0.0000000877   0.4701670604   0.1736385111   
0.0000000877   0.4708707401   0.1740099313   
0.0000000878   0.4715712975   0.1743812288   
0.0000000878   0.4722687512   0.1747523949   
0.0000000878   0.4729631193   0.1751234211   
0.0000000878   0.4736544201   0.1754942990   
0.0000000879   0.4743426716   0.1758650202   
0.0000000879   0.4750278917   0.1762355765   
0.0000000879   0.4757100981   0.1766059598   
0.0000000880   0.4763893085   0.1769761622   
0.0000000880   0.4770655404   0.1773461756   
0.0000000880   0.4777388111   0.1777159923   
0.0000000881   0.4784091379   0.1780856045   
0.0000000881   0.4790765380   0.1784550047   
0.0000000881   0.4797410282   0.1788241854   
0.0000000881   0.4804026255   0.1791931390   
0.0000000882   0.4810613466   0.1795618583   
0.0000000882   0.4817172081   0.1799303361   
0.0000000882   0.4823702266   0.1802985652   
0.0000000883   0.4830204184   0.1806665386   
0.0000000883   0.4836677997   0.1810342493   
0.0000000883   0.4843123867   0.1814016904   
0.0000000884   0.4849541954   0.1817688552   
0.0000000884   0.4855932418   0.1821357370   
0.0000000884   0.4862295416   0.1825023293   
0.0000000885   0.4868631104   0.1828686254   
0.0000000885   0.4874939639   0.1832346190   
0.0000000885   0.4881221175   0.1836003037   
0.0000000885   0.4887475864   0.1839656733   
0.0000000886   0.4893703861   0.1843307217   
0.0000000886   0.4899905314   0.1846954427   
0.0000000886   0.4906080376   0.1850598303   
0.0000000887   0.4912229194   0.1854238786   
0.0000000887   0.4918351916   0.1857875817   
0.0000000887   0.4924448689   0.1861509340   
0.0000000888   0.4930519659   0.1865139297   
0.0000000888   0.4936564971   0.1868765632   
0.0000000888   0.4942584768   0.1872388290   
0.0000000888   0.4948579193   0.1876007216   
0.0000000889   0.4954548387   0.1879622357   
0.0000000889   0.4960492492   0.1883233659   
0.0000000889   0.4966411646   0.1886841071   
0.0000000890   0.4972305989   0.1890444540   
0.0000000890   0.4978175657   0.1894044017   
0.0000000890   0.4984020788   0.1897639450   
0.0000000891   0.4989841516   0.1901230791   
0.0000000891   0.4995637978   0.1904817990   
0.0000000891   0.5001410306   0.1908401001   
0.0000000891   0.5007158633   0.1911979775   
0.0000000892   0.5012883092   0.1915554266   
0.0000000892   0.5018583812   0.1919124428   
0.0000000892   0.5024260924   0.1922690216   
0.0000000893   0.5029914558   0.1926251585   
0.0000000893   0.5035544840   0.1929808491   
0.0000000893   0.5041151899   0.1933360892   
0.0000000894   0.5046735860   0.1936908743   
0.0000000894   0.5052296850   0.1940452005   
0.0000000894   0.5057834992   0.1943990634   
0.0000000894   0.5063350411   0.1947524590   
0.0000000895   0.5068843229   0.1951053833   
0.0000000895   0.5074313568   0.1954578324   
0.0000000895   0.5079761549   0.1958098024   
0.0000000896   0.5085187293   0.1961612894   
0.0000000896   0.5090590919   0.1965122896   
0.0000000896   0.5095972546   0.1968627995   
0.0000000897   0.5101332290   0.1972128152   
0.0000000897   0.5106670271   0.1975623331   
0.0000000897   0.5111986602   0.1979113499   
0.0000000898   0.5117281400   0.1982598619   
0.0000000898   0.5122554780   0.1986078657   
0.0000000898   0.5127806854   0.1989553580   
0.0000000898   0.5133037737   0.1993023355   
0.0000000899   0.5138247539   0.1996487948   
0.0000000899   0.5143436373   0.1999947328   
0.0000000899   0.5148604350   0.2003401462   
0.0000000900   0.5153751578   0.2006850321   
0.0000000900   0.5158878167   0.2010293873   
0.0000000900   0.5163679315   0.2013731727   
0.0000000901   0.5167612981   0.2017162006   
0.0000000901   0.5170622247   0.2020582071   
0.0000000901   0.5172712651   0.2023989205   
0.0000000901   0.5173889688   0.2027380725   
0.0000000902   0.5174158812   0.2030753981   
0.0000000902   0.5173525437   0.2034106354   
0.0000000902   0.5171994935   0.2037435260   
0.0000000903   0.5169572640   0.2040738143   
0.0000000903   0.5166263845   0.2044012482   
0.0000000903   0.5162073802   0.2047255783   
0.0000000904   0.5157007727   0.2050465587   
0.0000000904   0.5151070795   0.2053639462   
0.0000000904   0.5144268144   0.2056775009   
0.0000000904   0.5136604872   0.2059869858   
0.0000000905   0.5128086041   0.2062921667   
0.0000000905   0.5118716674   0.2065928125   
0.0000000905   0.5108501757   0.2068886949   
0.0000000906   0.5097446241   0.2071795887   
0.0000000906   0.5085555039   0.2074652712   
0.0000000906   0.5072833026   0.2077455228   
0.0000000907   0.5059285044   0.2080201266   
0.0000000907   0.5044915899   0.2082888683   
0.0000000907   0.5029730358   0.2085515366   
0.0000000907   0.5013733158   0.2088079227   
0.0000000908   0.4996928998   0.2090578206   
0.0000000908   0.4979322544   0.2093010270   
0.0000000908   0.4960918426   0.2095373410   
0.0000000909   0.4941721242   0.2097665645   
0.0000000909   0.4921735555   0.2099885019   
0.0000000909   0.4900965895   0.2102029602   
0.0000000910   0.4879416760   0.2104097488   
0.0000000910   0.4857092614   0.2106086798   
0.0000000910   0.4834250360   0.2107995954   
0.0000000911   0.4811467696   0.2109824870   
0.0000000911   0.4788827746   0.2111574317   
0.0000000911   0.4766329412   0.2113245201   
0.0000000911   0.4743971605   0.2114838422   
0.0000000912   0.4721753245   0.2116354870   
0.0000000912   0.4699673262   0.2117795425   
0.0000000912   0.4677730593   0.2119160961   
0.0000000913   0.4655924188   0.2120452342   
0.0000000913   0.4634253001   0.2121670424   
0.0000000913   0.4612716000   0.2122816055   
0.0000000914   0.4591312156   0.2123890075   
0.0000000914   0.4570040455   0.2124893315   
0.0000000914   0.4548899886   0.2125826598   
0.0000000914   0.4527889450   0.2126690740   
0.0000000915   0.4507008156   0.2127486548   
0.0000000915   0.4486255019   0.2128214821   
0.0000000915   0.4465629067   0.2128876352   
0.0000000916   0.4445129331   0.2129471924   
0.0000000916   0.4424754853   0.2130002315   
0.0000000916   0.4404504684   0.2130468293   
0.0000000917   0.4384377881   0.2130870619   
0.0000000917   0.4364373510   0.2131210048   
0.0000000917   0.4344490643   0.2131487326   
0.0000000917   0.4324728364   0.2131703193   
0.0000000918   0.4305085760   0.2131858381   
0.0000000918   0.4285561930   0.2131953615   
0.0000000918   0.4266155977   0.2131989613   
0.0000000919   0.4246867013   0.2131967085   
0.0000000919   0.4227694158   0.2131886736   
0.0000000919   0.4208636538   0.2131749264   
0.0000000920   0.4189693289   0.2131555358   
0.0000000920   0.4170863552   0.2131305701   
0.0000000920   0.4152146475   0.2131000971   
0.0000000920   0.4133541215   0.2130641839   
0.0000000921   0.4115046934   0.2130228966   
0.0000000921   0.4096662803   0.2129763012   
0.0000000921   0.4078387999   0.2129244626   
0.0000000922   0.4060221706   0.2128674452   
0.0000000922   0.4042163114   0.2128053129   
0.0000000922   0.4024211421   0.2127381288   
0.0000000923   0.4006365832   0.2126659555   
0.0000000923   0.3988625558   0.2125888549   
0.0000000923   0.3970989816   0.2125068883   
0.0000000924   0.3953457830   0.2124201165   
0.0000000924   0.3936028832   0.2123285995   
0.0000000924   0.3918702058   0.2122323969   
0.0000000924   0.3901476751   0.2121315676   
0.0000000925   0.3884352163   0.2120261699   
0.0000000925   0.3867327548   0.2119162618   
0.0000000925   0.3850402169   0.2118019002   
0.0000000926   0.3833575295   0.2116831420   
0.0000000926   0.3816846201   0.2115600431   
0.0000000926   0.3800214166   0.2114326592   
0.0000000927   0.3783678477   0.2113010451   
0.0000000927   0.3767238428   0.2111652553   
0.0000000927   0.3750893317   0.2110253436   
0.0000000927   0.3734642447   0.2108813635   
0.0000000928   0.3718485130   0.2107333678   
0.0000000928   0.3702420681   0.2105814087   
0.0000000928   0.3686448421   0.2104255380   
0.0000000929   0.3670567678   0.2102658070   
0.0000000929   0.3654777785   0.2101022664   
0.0000000929   0.3639078080   0.2099349665   
0.0000000930   0.3623467907   0.2097639570   
0.0000000930   0.3607946615   0.2095892872   
0.0000000930   0.3592513558   0.2094110057   
0.0000000930   0.3577168098   0.2092291610   
0.0000000931   0.3561909598   0.2090438007   
0.0000000931   0.3546737431   0.2088549721   
0.0000000931   0.3531650971   0.2086627221   
0.0000000932   0.3516649600   0.2084670971   
0.0000000932   0.3501732703   0.2082681429   
0.0000000932   0.3486899673   0.2080659050   
0.0000000933   0.3472149904   0.2078604283   
0.0000000933   0.3457482799   0.2076517574   
0.0000000933   0.3442897764   0.2074399364   
0.0000000933   0.3428394208   0.2072250088   
0.0000000934   0.3413971550   0.2070070179   
0.0000000934   0.3399629208   0.2067860064   
0.0000000934   0.3385366609   0.2065620167   
0.0000000935   0.3371183183   0.2063350906   
0.0000000935   0.3357078365   0.2061052697   
0.0000000935   0.3343051594   0.2058725950   
0.0000000936   0.3329102315   0.2056371070   
0.0000000936   0.3315229976   0.2053988461   
0.0000000936   0.3301434031   0.2051578521   
0.0000000937   0.3287713936   0.2049141644   
0.0000000937   0.3274069156   0.2046678219   
0.0000000937   0.3260499155   0.2044188634   
0.0000000937   0.3247003406   0.2041673270   
0.0000000938   0.3233581383   0.2039132506   
0.0000000938   0.3220232566   0.2036566717   
0.0000000938   0.3206956440   0.2033976272   
0.0000000939   0.3193752491   0.2031361539   
0.0000000939   0.3180620213   0.2028722881   
0.0000000939   0.3167559102   0.2026060658   
0.0000000940   0.3154568658   0.2023375225   
0.0000000940   0.3141648386   0.2020666934   
0.0000000940   0.3128797795   0.2017936134   
0.0000000940   0.3116016397   0.2015183170   
0.0000000941   0.3103303710   0.2012408383   
0.0000000941   0.3090659253   0.2009612111   
0.0000000941   0.3078082551   0.2006794689   
0.0000000942   0.3065573133   0.2003956447   
0.0000000942   0.3053130530   0.2001097713   
0.0000000942   0.3040754279   0.1998218812   
0.0000000943   0.3028443920   0.1995320064   
0.0000000943   0.3016198996   0.1992401786   
0.0000000943   0.3004019054   0.1989464293   
0.0000000943   0.2991903645   0.1986507895   
0.0000000944   0.2979852323   0.1983532902   
0.0000000944   0.2967864648   0.1980539616   
0.0000000944   0.2955940179   0.1977528340   
0.0000000945   0.2944078484   0.1974499372   
0.0000000945   0.2932279130   0.1971453007   
0.0000000945   0.2920541689   0.1968389536   
0.0000000946   0.2908865738   0.1965309250   
0.0000000946   0.2897250856   0.1962212434   
0.0000000946   0.2885696624   0.1959099372   
0.0000000946   0.2874202630   0.1955970342   
0.0000000947   0.2862768461   0.1952825623   
0.0000000947   0.2851393712   0.1949665489   
0.0000000947   0.2840077976   0.1946490211   
0.0000000948   0.2828820855   0.1943300057   
0.0000000948   0.2817621949   0.1940095294   
0.0000000948   0.2806480864   0.1936876184   
0.0000000949   0.2795397210   0.1933642987   
0.0000000949   0.2784370597   0.1930395961   
0.0000000949   0.2773400640   0.1927135361   
0.0000000950   0.2762486959   0.1923861438   
0.0000000950   0.2751629172   0.1920574442   
0.0000000950   0.2740826906   0.1917274619   
0.0000000950   0.2730079786   0.1913962214   
0.0000000951   0.2719387443   0.1910637468   
0.0000000951   0.2708749510   0.1907300619   
0.0000000951   0.2698165622   0.1903951905   
0.0000000952   0.2687635419   0.1900591560   
0.0000000952   0.2677158543   0.1897219813   
0.0000000952   0.2666734637   0.1893836896   
0.0000000953   0.2656363349   0.1890443033   
0.0000000953   0.2646044330   0.1887038449   
0.0000000953   0.2635777232   0.1883623365   
0.0000000953   0.2625561711   0.1880198001   
0.0000000954   0.2615397426   0.1876762574   
0.0000000954   0.2605284037   0.1873317298   
0.0000000954   0.2595221209   0.1869862386   
0.0000000955   0.2585208609   0.1866398046   
0.0000000955   0.2575245904   0.1862924488   
0.0000000955   0.2565332768   0.1859441917   
0.0000000956   0.2555468874   0.1855950535   
0.0000000956   0.2545653899   0.1852450544   
0.0000000956   0.2535887523   0.1848942143   
0.0000000956   0.2526169429   0.1845425528   
0.0000000957   0.2516499299   0.1841900894   
0.0000000957   0.2506876822   0.1838368433   
0.0000000957   0.2497301687   0.1834828335   
0.0000000958   0.2487773586   0.1831280790   
0.0000000958   0.2478292213   0.1827725982   
0.0000000958   0.2468857265   0.1824164097   
0.0000000959   0.2459468441   0.1820595316   
0.0000000959   0.2450125442   0.1817019819   
0.0000000959   0.2440827973   0.1813437785   
0.0000000959   0.2431575739   0.1809849389   
0.0000000960   0.2422368449   0.1806254806   
0.0000000960   0.2413205813   0.1802654209   
0.0000000960   0.2404087546   0.1799047767   
0.0000000961   0.2395013361   0.1795435650   
0.0000000961   0.2385982976   0.1791818023   
0.0000000961   0.2376996111   0.1788195051   
0.0000000962   0.2368052488   0.1784566899   
0.0000000962   0.2359151830   0.1780933725   
0.0000000962   0.2350293864   0.1777295691   
0.0000000963   0.2341478319   0.1773652954   
0.0000000963   0.2332704923   0.1770005668   
0.0000000963   0.2323973411   0.1766353989   
0.0000000963   0.2315283516   0.1762698069   
0.0000000964   0.2306634975   0.1759038058   
0.0000000964   0.2298027527   0.1755374105   
0.0000000964   0.2289460913   0.1751706358   
0.0000000965   0.2280934874   0.1748034961   
0.0000000965   0.2272449156   0.1744360059   
0.0000000965   0.2264003505   0.1740681795   
0.0000000966   0.2255597670   0.1737000308   
0.0000000966   0.2247231401   0.1733315737   
0.0000000966   0.2238904452   0.1729628221   
0.0000000966   0.2230616575   0.1725937895   
0.0000000967   0.2222367528   0.1722244894   
0.0000000967   0.2214157068   0.1718549349   
0.0000000967   0.2205984955   0.1714851393   
0.0000000968   0.2197850952   0.1711151156   
0.0000000968   0.2189754821   0.1707448764   
0.0000000968   0.2181696329   0.1703744346   
0.0000000969   0.2173675242   0.1700038027   
